seed_url,canonical_url,product_id,item_id,vendor_item_id,has_item_id,has_vendor_item_id
https://www.coupang.com/vp/products/5578610744?itemId=8909666124&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=76196290469&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/5578610744?itemId=8909666124&vendorItemId=76196290469,5578610744,8909666124,76196290469,1,1
https://www.coupang.com/vp/products/5757045566?itemId=9738974659&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=77022731776&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/5757045566?itemId=9738974659&vendorItemId=77022731776,5757045566,9738974659,77022731776,1,1
https://www.coupang.com/vp/products/5757045623?itemId=9738974748&vendorItemId=77022731922,https://www.coupang.com/vp/products/5757045623?itemId=9738974748&vendorItemId=77022731922,5757045623,9738974748,77022731922,1,1
https://www.coupang.com/vp/products/5926243885?itemId=10517451521&vendorItemId=77799058908,https://www.coupang.com/vp/products/5926243885?itemId=10517451521&vendorItemId=77799058908,5926243885,10517451521,77799058908,1,1
https://www.coupang.com/vp/products/6006314977?itemId=10886061630&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=78165944514&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6006314977?itemId=10886061630&vendorItemId=78165944514,6006314977,10886061630,78165944514,1,1
https://www.coupang.com/vp/products/6091240098?itemId=11796676311&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=79070270364&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6091240098?itemId=11796676311&vendorItemId=79070270364,6091240098,11796676311,79070270364,1,1
https://www.coupang.com/vp/products/6199669169?itemId=12293148929&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=79563422368&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6199669169?itemId=12293148929&vendorItemId=79563422368,6199669169,12293148929,79563422368,1,1
https://www.coupang.com/vp/products/6201555679?itemId=12308465339&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=79578640876&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6201555679?itemId=12308465339&vendorItemId=79578640876,6201555679,12308465339,79578640876,1,1
https://www.coupang.com/vp/products/6202345562?itemId=12314074324&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=79584195630&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6202345562?itemId=12314074324&vendorItemId=79584195630,6202345562,12314074324,79584195630,1,1
https://www.coupang.com/vp/products/6210649676?itemId=9077697117&searchId=116d686a844e44b4bde3cf5d3ba6f3da&vendorItemId=92022102395&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6210649676?itemId=9077697117&vendorItemId=92022102395,6210649676,9077697117,92022102395,1,1
https://www.coupang.com/vp/products/6211497394?itemId=12383318007&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=79653009440&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6211497394?itemId=12383318007&vendorItemId=79653009440,6211497394,12383318007,79653009440,1,1
https://www.coupang.com/vp/products/6258890122?itemId=12731571135&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=79998120417&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6258890122?itemId=12731571135&vendorItemId=79998120417,6258890122,12731571135,79998120417,1,1
https://www.coupang.com/vp/products/6271583553?itemId=12828361190&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=80094091092&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6271583553?itemId=12828361190&vendorItemId=80094091092,6271583553,12828361190,80094091092,1,1
https://www.coupang.com/vp/products/6306388239?itemId=19233548390&vendorItemId=86350009421,https://www.coupang.com/vp/products/6306388239?itemId=19233548390&vendorItemId=86350009421,6306388239,19233548390,86350009421,1,1
https://www.coupang.com/vp/products/6306388245?itemId=19233550159&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=86350010985&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/6306388245?itemId=19233550159&vendorItemId=86350010985,6306388245,19233550159,86350010985,1,1
